sub_ch,Group,C(state)[T.OT],subject[C(subject_id)[025]],subject[C(subject_id)[026]],subject[C(subject_id)[027]],subject[C(subject_id)[028]],subject[C(subject_id)[029]],subject[C(subject_id)[030]],subject[C(subject_id)[031]],subject[C(subject_id)[032]],subject[C(subject_id)[033]],subject[C(subject_id)[034]],subject[C(subject_id)[035]],subject[C(subject_id)[036]],subject[C(subject_id)[037]],subject[C(subject_id)[038]],subject[C(subject_id)[039]],subject[C(subject_id)[040]],subject[C(subject_id)[041]],subject[C(subject_id)[042]],subject[C(subject_id)[043]],subject[C(subject_id)[044]],subject[C(subject_id)[045]],subject[C(subject_id)[046]],subject[C(subject_id)[047]],subject[C(subject_id)[048]],subject[C(subject_id)[049]],subject[C(subject_id)[050]],subject[C(subject_id)[051]],subject[C(subject_id)[052]],subject[C(subject_id)[053]],subject[C(subject_id)[054]],subject[C(subject_id)[055]],subject[C(subject_id)[060]],subject[C(subject_id)[061]],subject[C(subject_id)[062]],subject[C(subject_id)[063]],subject[C(subject_id)[064]],subject[C(subject_id)[065]],subject[C(subject_id)[066]],subject[C(subject_id)[067]],subject[C(subject_id)[068]],subject[C(subject_id)[069]],subject[C(subject_id)[070]],subject[C(subject_id)[071]],subject[C(subject_id)[072]],subject[C(subject_id)[073]],subject[C(subject_id)[074]],subject[C(subject_id)[075]],subject[C(subject_id)[076]],subject[C(subject_id)[077]],subject[C(subject_id)[078]]
037_POz,-0.3049175989711347,0.6665099212002311,,,,,,,,,,,,,0.004588382114397846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
037_Pz,-0.9162448172176905,1.5338987301076676,,,,,,,,,,,,,-0.17924290344250923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
037_T7,-0.7849097123480687,2.6063394035079095,,,,,,,,,,,,,0.378459748496113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
037_T8,-0.7404133768632815,2.269683255952568,,,,,,,,,,,,,0.27923845748497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
037_TP7,-0.31948015494583576,2.2451422980148728,,,,,,,,,,,,,0.6415840737671954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
037_TP8,-0.39360987638404116,1.8191550222590365,,,,,,,,,,,,,0.400625297972896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_AF3,-0.14020220413166587,-0.6376606539487677,,,,,,,,,,,,,,-0.38656105772837085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_AF4,-0.12770466059092878,-0.5805654914459123,,,,,,,,,,,,,,-0.3519984738296074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_AF7,-0.26246091178184777,-0.40159678463374726,,,,,,,,,,,,,,-0.39755632232396615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_AF8,-0.2846853278997981,-0.03939046519991136,,,,,,,,,,,,,,-0.26811015460215754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_AFz,-0.01326883812587579,-0.7824323287704767,,,,,,,,,,,,,,-0.333847017040579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_C1,0.19996083499344391,-1.2870191184534023,,,,,,,,,,,,,,-0.3529029107898472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_C2,0.33882236295242923,-1.438350607053803,,,,,,,,,,,,,,-0.2923351413468596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_C3,-0.05032336273971974,-0.45374210068022786,,,,,,,,,,,,,,-0.23132044899372126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_C4,0.12529290646162222,-0.9817451122085977,,,,,,,,,,,,,,-0.29329712100237937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_C5,0.12072517281775874,-0.8879542789733875,,,,,,,,,,,,,,-0.2587275388013056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_C6,0.005853879569320255,-0.8069789171902834,,,,,,,,,,,,,,-0.327032105553634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_CP1,0.09951796549764888,-0.9926306649618184,,,,,,,,,,,,,,-0.3205844946326087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_CP2,0.3155432438918548,-1.393067840709082,,,,,,,,,,,,,,-0.2942911717294242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_CP3,-0.4618776315294273,-0.13384110056958115,,,,,,,,,,,,,,-0.46377555965010037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_CP4,0.17160546517551892,-0.9252764232986335,,,,,,,,,,,,,,-0.22907237111870304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_CP5,0.09301721958428555,-0.5578160728112395,,,,,,,,,,,,,,-0.14733488031901976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_CP6,-0.010835270996360379,-0.3237750996492563,,,,,,,,,,,,,,-0.14287680089404042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_CPz,0.3640346993921056,-1.3594114387082523,,,,,,,,,,,,,,-0.23752970949403285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_Cz,0.36387387819370054,-1.2772601844150253,,,,,,,,,,,,,,-0.20385252481648092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_F1,0.15537155374284387,-1.0354513018188438,,,,,,,,,,,,,,-0.2887924577086231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_F2,0.16466823087800594,-1.015959053567499,,,,,,,,,,,,,,-0.2725421693945744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_F3,-0.015181525942765237,-0.741405671339189,,,,,,,,,,,,,,-0.31864981253548363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_F4,0.06126285514359915,-0.7889513254272789,,,,,,,,,,,,,,-0.27058387509527865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_F5,-0.07267792679556637,-0.5146751191484148,,,,,,,,,,,,,,-0.2761846259522305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_F6,-0.26710778206113095,-0.1761503414134662,,,,,,,,,,,,,,-0.3088576558085296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_F7,-0.062406991116997004,-0.24562558666655238,,,,,,,,,,,,,,-0.1563362154399862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_F8,-0.4296534286665507,0.07406466605604495,,,,,,,,,,,,,,-0.34967380455114955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_FC1,0.21853612480164375,-1.1089880340778562,,,,,,,,,,,,,,-0.26317654359929366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_FC2,0.28469884341167306,-1.1551434519641273,,,,,,,,,,,,,,-0.22363566304201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_FC3,-0.02690470365532115,-0.7887911345196472,,,,,,,,,,,,,,-0.3485300006904964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_FC4,0.11825248241695213,-1.0293013512091256,,,,,,,,,,,,,,-0.31910423736446736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_FC5,0.02679624296611649,-0.8347875118240499,,,,,,,,,,,,,,-0.31995002334560807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_FC6,0.030685285186999697,-0.8075061321106004,,,,,,,,,,,,,,-0.3052779194226446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_FCz,0.3346352827454247,-1.2497939163172,,,,,,,,,,,,,,-0.2184161730851815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_FT7,0.7707807726102934,-1.7606729603851858,,,,,,,,,,,,,,-0.04282292576280037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_FT8,-0.15805406163383193,-0.5872637702359935,,,,,,,,,,,,,,-0.3816096141103472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_Fp1,-0.22933422196313252,-0.4737642636906964,,,,,,,,,,,,,,-0.397954722869793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_Fp2,-0.18025750133251361,-0.4286495225951435,,,,,,,,,,,,,,-0.33595831583622243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_Fpz,-0.22365578874404238,-0.45874151884285386,,,,,,,,,,,,,,-0.38674589030645107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_Fz,0.19964558374876598,-1.0578780900880345,,,,,,,,,,,,,,-0.25885059595610294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_Iz,1.1521879494139347,-1.6749849284631733,,,,,,,,,,,,,,0.3299277482951088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_O1,0.9023886017902608,-1.3328869338720373,,,,,,,,,,,,,,0.24973390055724698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_O2,0.5435663828773452,-0.7251472943250427,,,,,,,,,,,,,,0.18243245070218067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_Oz,0.3190898231235005,-0.5484469449819084,,,,,,,,,,,,,,0.0565548100457558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_P1,-0.23057792137786984,-0.5573801067111173,,,,,,,,,,,,,,-0.4334775820853183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_P10,1.6600219501027103,-2.326679044948376,,,,,,,,,,,,,,0.5109823290108678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_P2,0.14711128416658303,-0.9857692803260635,,,,,,,,,,,,,,-0.2756485127840025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_P3,-0.30845295904643205,-0.22897441949907332,,,,,,,,,,,,,,-0.36718679742834326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_P4,0.511594930449647,-0.6763869459102098,,,,,,,,,,,,,,0.17421693201681795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_P5,0.5615446565666924,-1.2119520703000983,,,,,,,,,,,,,,-0.002064635728115293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_P6,0.35283013045153067,-0.7417109011982501,,,,,,,,,,,,,,0.0068471560031910916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_P7,1.2185019277486608,-1.911945340749615,,,,,,,,,,,,,,0.29105313512068676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_P8,1.1735573734110143,-1.6733038709461496,,,,,,,,,,,,,,0.3495278043981487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_P9,1.647969369085675,-2.3225100903119937,,,,,,,,,,,,,,0.5020342592833952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_PO3,0.5889498800436964,-1.1980451351310588,,,,,,,,,,,,,,0.027909060663824835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_PO4,0.19250967642326933,-0.69193212870711,,,,,,,,,,,,,,-0.11451436242709812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_PO7,1.4484178609811973,-1.9012640961108063,,,,,,,,,,,,,,0.49888362883804166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_PO8,1.187199498505855,-1.238367415224073,,,,,,,,,,,,,,0.5406503224418441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_POz,-0.09486839881819015,-0.3125421460205829,,,,,,,,,,,,,,-0.2126063542697412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_Pz,0.08850630772077808,-0.816766018978865,,,,,,,,,,,,,,-0.2579289987521526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_T7,0.09703164785866351,-0.4815053953931098,,,,,,,,,,,,,,-0.11236777769046778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_T8,0.2729315580015953,-1.008395570209815,,,,,,,,,,,,,,-0.17363535442465483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_TP7,0.7081561018604413,-1.1351101737761293,,,,,,,,,,,,,,0.15929328629534456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038_TP8,0.7139472156241105,-1.1785790870966506,,,,,,,,,,,,,,0.1465223636948483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_AF3,-0.28956958722282655,-0.04258439699257814,,,,,,,,,,,,,,,-0.27374668228107224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_AF4,-0.4207417953281659,0.17597216230600937,,,,,,,,,,,,,,,-0.29983604814299664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_AF7,-0.1820660377621981,-0.2028890408491132,,,,,,,,,,,,,,,-0.24461896465825714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_AF8,-0.2532121888660405,-0.04232101918774914,,,,,,,,,,,,,,,-0.24146864672306242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_AFz,-0.3662334734068994,0.08298001751134843,,,,,,,,,,,,,,,-0.2898885970882886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_C1,-0.31987902908366295,-0.33555976979557045,,,,,,,,,,,,,,,-0.42117511564185356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_C2,-0.34606880677636576,-0.15946546759858418,,,,,,,,,,,,,,,-0.37185492066840753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_C3,-0.34589278210031754,-0.25917767389145235,,,,,,,,,,,,,,,-0.4127480289598371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_C4,-0.4220076140928039,-0.059499799620050156,,,,,,,,,,,,,,,-0.3978935957233994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_C5,-0.3503867590541274,-0.2928373888236039,,,,,,,,,,,,,,,-0.43058117946022545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_C6,-0.2332358654904151,-0.06797264391859935,,,,,,,,,,,,,,,-0.23435336521916253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_CP1,-0.07430293694685046,-0.7014944491400275,,,,,,,,,,,,,,,-0.354530999986511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_CP2,-0.16460375372680247,-0.5251791535475764,,,,,,,,,,,,,,,-0.361846304876144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_CP3,-0.14313041729643228,-0.4529885042343065,,,,,,,,,,,,,,,-0.3131273856974727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_CP4,-0.2010409249508998,-0.35794614562126637,,,,,,,,,,,,,,,-0.32524112693945784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_CP5,-0.19316221084784643,-0.3441038015340314,,,,,,,,,,,,,,,-0.31257139004783363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_CP6,0.44672036086618405,-0.9026751159869847,,,,,,,,,,,,,,,0.023658062542055377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_CPz,-0.07906854285020969,-0.6010693992064842,,,,,,,,,,,,,,,-0.31740536814203124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_Cz,-0.2823364001431414,-0.2336241963901259,,,,,,,,,,,,,,,-0.345992635918546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_F1,-0.26519825773960254,0.004674972090414436,,,,,,,,,,,,,,,-0.23272711589985715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_F2,-0.2734906836558049,0.03679189819338749,,,,,,,,,,,,,,,-0.22684270503957168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_F3,-0.4141612372156694,-0.010648257113986143,,,,,,,,,,,,,,,-0.3708401174220618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_F4,-0.3246573728762688,0.11778125925588168,,,,,,,,,,,,,,,-0.23877465197517736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_F5,-0.4683088900386203,0.1240749352205751,,,,,,,,,,,,,,,-0.3632888826309325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_F6,-0.35209056518676946,0.05716843064274396,,,,,,,,,,,,,,,-0.2880006671424538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_F7,-0.3083421250696852,-0.2094725512549784,,,,,,,,,,,,,,,-0.35906033036318613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_F8,-0.25062385160311834,-0.10251685836275261,,,,,,,,,,,,,,,-0.2639594669652942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_FC1,-0.3249325258156128,-0.014308813969888388,,,,,,,,,,,,,,,-0.293396074331551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_FC2,-0.24164952246226779,-0.07666719380785278,,,,,,,,,,,,,,,-0.2453772184820893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_FC3,-0.471788153994048,0.046322956864607974,,,,,,,,,,,,,,,-0.3983758084576272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_FC4,-0.4773222771875687,0.04752709535635009,,,,,,,,,,,,,,,-0.40277677780888166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_FC5,-0.5606030144115862,-0.04735475748475943,,,,,,,,,,,,,,,-0.5155252415000424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_FC6,-0.34154398858166907,-0.09402681478269917,,,,,,,,,,,,,,,-0.3409119396040761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_FCz,-0.24165947962379702,-0.10956983480300736,,,,,,,,,,,,,,,-0.25893116909871544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_FT7,-0.28107360919529095,-0.3315060032418013,,,,,,,,,,,,,,,-0.3851706292949038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_FT8,0.0014126708305961303,-0.374254649014182,,,,,,,,,,,,,,,-0.1528207103414244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_Fp1,-0.2878879575752826,-0.11296238445799155,,,,,,,,,,,,,,,-0.3012314910538516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_Fp2,-0.3205619193716398,-0.002764080146674879,,,,,,,,,,,,,,,-0.2847762323426001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_Fpz,-0.3894853751776678,0.07406848315153201,,,,,,,,,,,,,,,-0.3141308943624274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_Fz,-0.26085789972387147,0.06441775810576068,,,,,,,,,,,,,,,-0.20429218471686583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_Iz,0.25031068839033394,-0.33453921389207364,,,,,,,,,,,,,,,0.08375803881333935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_O1,-0.08694082654514847,0.20685470721614255,,,,,,,,,,,,,,,0.008229930242680119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_O2,-0.23832038515720178,0.6245888652121704,,,,,,,,,,,,,,,0.04625688494290444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_Oz,-0.19224348304427488,0.2534750212546674,,,,,,,,,,,,,,,-0.06575121055824316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_P1,0.047505982580837706,-0.7708839778903249,,,,,,,,,,,,,,,-0.27531833142159823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_P10,0.5424018785867528,-0.42779508713397485,,,,,,,,,,,,,,,0.30381405712698534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_P2,0.005732125703093083,-0.7531611637714172,,,,,,,,,,,,,,,-0.3049845006246413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_P3,-0.02368806954133834,-0.44373267857593296,,,,,,,,,,,,,,,-0.203632501527046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_P4,-0.22247787607980868,-0.25753155598381605,,,,,,,,,,,,,,,-0.30287087530348805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_P5,-0.05849506338660745,-0.1953706280788567,,,,,,,,,,,,,,,-0.1321862519313787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_P6,0.10216043687035367,-0.45666436553345346,,,,,,,,,,,,,,,-0.09760335289109588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_P7,0.05616417294211964,-0.07292470900456997,,,,,,,,,,,,,,,0.019673803097069426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_P8,-0.007798163697408345,-0.09470677692930295,,,,,,,,,,,,,,,-0.04588819636125327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_P9,0.5442114122262615,-0.504485856476988,,,,,,,,,,,,,,,0.2738436158127125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_PO3,0.04371164555116423,-0.1653219433927444,,,,,,,,,,,,,,,-0.02938187189630572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_PO4,-0.10050413957364146,-0.16525282862908358,,,,,,,,,,,,,,,-0.1569578618532843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_PO7,0.13346336808743897,-0.023916758176625183,,,,,,,,,,,,,,,0.108244639493609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_PO8,0.1388616031134916,-0.12092311429293719,,,,,,,,,,,,,,,0.07308615318421327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_POz,-0.14550782104403584,-0.21484447275242433,,,,,,,,,,,,,,,-0.2171934000841929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_Pz,0.031152232425139363,-0.8211830340303394,,,,,,,,,,,,,,,-0.31049517300434176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_T7,-0.10295501703006725,-0.48424749252804744,,,,,,,,,,,,,,,-0.2904480387090045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_T8,0.1407859134353818,-0.39544398954047083,,,,,,,,,,,,,,,-0.03822411381307848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_TP7,-0.02133047438912422,-0.3014302381232601,,,,,,,,,,,,,,,-0.1429643414562075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039_TP8,0.10038336888750901,-0.26190806028272434,,,,,,,,,,,,,,,-0.018999751050438815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040_AF3,0.836385014374286,-1.204522894015007,,,,,,,,,,,,,,,,0.24417692043637917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040_AF4,0.7746859622937584,-1.0339339125183222,,,,,,,,,,,,,,,,0.259811545380508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040_AF7,0.834529452681265,-1.2578721450467107,,,,,,,,,,,,,,,,0.22057262489256932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040_AF8,0.6451299245296555,-0.2991002516599496,,,,,,,,,,,,,,,,0.44768971562968934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040_AFz,0.8801109075344519,-1.1879743430957401,,,,,,,,,,,,,,,,0.2896788902589764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040_C1,0.35089033841625716,-1.094933765247484,,,,,,,,,,,,,,,,-0.1402816419991923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040_C2,0.6961402139117621,-1.5233960689975767,,,,,,,,,,,,,,,,-0.011185518601184118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040_C3,0.1461063018986454,-0.7698193704890246,,,,,,,,,,,,,,,,-0.18763691495802134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040_C4,0.7859493991643032,-1.4884460482756119,,,,,,,,,,,,,,,,0.08266708279647648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040_C5,0.008932801700152445,-0.6412435113712529,,,,,,,,,,,,,,,,-0.25607897649389105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040_C6,0.369247516165882,-0.8781092913526667,,,,,,,,,,,,,,,,-0.03477805933633352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040_CP1,0.7336700990063223,-1.6806803154515555,,,,,,,,,,,,,,,,-0.04272820581838098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040_CP2,0.8273176099636689,-1.62917724231697,,,,,,,,,,,,,,,,0.06133505830130076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040_CP3,0.35378471029368636,-1.1034573368393215,,,,,,,,,,,,,,,,-0.14122958253075868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040_CP4,0.8129490085382037,-1.4184000227752236,,,,,,,,,,,,,,,,0.1353928525587103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040_CP5,0.331472565128304,-0.945257728577898,,,,,,,,,,,,,,,,-0.09584516458062486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040_CP6,0.5869231291737823,-0.9320335961700079,,,,,,,,,,,,,,,,0.1356256196650211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040_CPz,0.6694420830706462,-1.5490638637896237,,,,,,,,,,,,,,,,-0.0453752005241047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040_Cz,0.45559633234048297,-1.253573554314255,,,,,,,,,,,,,,,,-0.11294387009697383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040_F1,0.764083822770791,-1.1234614058979882,,,,,,,,,,,,,,,,0.21357451917584994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040_F2,0.7296391963961222,-0.9937698185210616,,,,,,,,,,,,,,,,0.23648793052628667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040_F3,0.708893729722747,-1.1012748300034547,,,,,,,,,,,,,,,,0.17387506050844742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040_F4,0.7156779814961106,-1.092817736987391,,,,,,,,,,,,,,,,0.18335943521899506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040_F5,0.6591565811673381,-1.1263984602908503,,,,,,,,,,,,,,,,0.11952410374782337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040_F6,0.6046273676953892,-0.9814657061186949,,,,,,,,,,,,,,,,0.13094073204740755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
